Time	Nr	Camera	Camera	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	Motor	ST1	ST1	ST2	ST2	ST3	ST3	ST4	ST4	ST5	ST5	ST6	ST6	ST7	ST7	ST8	ST8	ST9	ST9	ST10	ST10
Time	Pic	Exposure	Temprature	Sample Translation	Sample Rotation	Shutter	Pinhole	X_Tilt	Y_Tilt	Y SCAN	Sample Height	CCD	Translation ANA	ROT MONO	ROT ANA	TRA Mono	G0-Rotation	G1_Translation	2_Sample_Translation	2_Sample_Rotation	G2-Tilt	G0_Trans	Beam_B	X_Tilt	Y_Tilt	Beam_R	Beam_L	Beam_T	Voltage	Current	Voltage	Current	Voltage	Current	Voltage	Current	Voltage	Current	Voltage	Current	Voltage	Current	Voltage	Current	Voltage	Current	Voltage	Current
H:M%	Tomography_0214	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	30.754000	-0.060000	0.982000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.516517	0.226247	0.516517	0.224304	0.511661	0.223656	0.649598	0.214266	-0.012891	0.234342	0.612685	0.168611	0.329039	0.235313	0.404807	0.297806	0.648627	0.203905
H:M%	Tomography_0215	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	30.754000	-0.060000	1.091000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000560	0.516517	0.225923	0.516517	0.224628	0.512632	0.223980	0.648627	0.214266	-0.011920	0.234665	0.611714	0.169258	0.327096	0.234665	0.402865	0.297482	0.648627	0.203581
H:M%	Tomography_0216	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	30.754000	-0.060000	1.200000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000236	0.518460	0.225923	0.515546	0.224628	0.511661	0.223656	0.648627	0.213619	-0.011920	0.234665	0.612685	0.169258	0.327096	0.234665	0.403836	0.298130	0.648627	0.203257
H:M%	Tomography_0217	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.000000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.516517	0.225599	0.515546	0.224304	0.512632	0.223656	0.648627	0.213942	-0.012891	0.234989	0.612685	0.169582	0.327096	0.235313	0.403836	0.298130	0.648627	0.203581
H:M%	Tomography_0218	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.109000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000236	0.516517	0.225923	0.515546	0.223980	0.512632	0.223980	0.647655	0.214590	-0.013862	0.234989	0.613657	0.170230	0.330010	0.235637	0.403836	0.297806	0.648627	0.203581
H:M%	Tomography_0219	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.218000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.018194	0.000560	0.515546	0.225599	0.515546	0.224304	0.511661	0.223332	0.649598	0.214914	-0.012891	0.234342	0.612685	0.169582	0.329039	0.234989	0.402865	0.297482	0.647655	0.203581
H:M%	Tomography_0220	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.327500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.018194	0.000236	0.518460	0.225599	0.515546	0.223980	0.511661	0.223656	0.648627	0.213942	-0.011920	0.234665	0.611714	0.168935	0.327096	0.234989	0.404807	0.297806	0.648627	0.203905
H:M%	Tomography_0221	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.327500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.018194	0.000236	0.518460	0.226247	0.515546	0.224304	0.513603	0.223656	0.649598	0.214266	-0.013862	0.234665	0.613657	0.169582	0.330010	0.235637	0.404807	0.298130	0.651541	0.204228
H:M%	Tomography_0222	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.545500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000560	0.518460	0.225923	0.514575	0.224628	0.512632	0.223980	0.648627	0.214266	-0.012891	0.234989	0.613657	0.169258	0.328067	0.234989	0.403836	0.297806	0.649598	0.203581
H:M%	Tomography_0223	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.545500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.517489	0.225599	0.515546	0.224304	0.511661	0.223656	0.644741	0.213619	-0.011920	0.234665	0.611714	0.169258	0.328067	0.235313	0.403836	0.298130	0.648627	0.202609
H:M%	Tomography_0224	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.763500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000884	0.515546	0.225923	0.516517	0.224628	0.512632	0.223332	0.649598	0.214590	-0.011920	0.234018	0.612685	0.169582	0.330010	0.235313	0.405779	0.298453	0.650570	0.204228
H:M%	Tomography_0225	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.872500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.517489	0.225923	0.514575	0.224304	0.511661	0.223656	0.650570	0.213942	-0.012891	0.234989	0.612685	0.169258	0.327096	0.234989	0.404807	0.298130	0.649598	0.202933
H:M%	Tomography_0226	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	0.982000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.516517	0.225923	0.515546	0.224304	0.511661	0.223980	0.650570	0.214590	-0.011920	0.234018	0.611714	0.169258	0.328067	0.235637	0.405779	0.298130	0.649598	0.203581
H:M%	Tomography_0227	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	1.091000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000560	0.517489	0.226247	0.515546	0.223980	0.512632	0.223656	0.649598	0.215561	-0.012891	0.234342	0.612685	0.169258	0.330010	0.235313	0.401893	0.298130	0.649598	0.203581
H:M%	Tomography_0228	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	32.563000	-0.060000	1.200000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.516517	0.225923	0.515546	0.224628	0.512632	0.223980	0.649598	0.214590	-0.011920	0.234665	0.613657	0.169582	0.329039	0.234665	0.403836	0.298777	0.650570	0.203905
H:M%	Tomography_0229	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.000000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000560	0.517489	0.226247	0.515546	0.224304	0.510689	0.223332	0.650570	0.215561	-0.012891	0.234665	0.613657	0.169582	0.329039	0.235313	0.404807	0.298130	0.648627	0.203581
H:M%	Tomography_0230	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.109000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.518460	0.226247	0.515546	0.224304	0.512632	0.223980	0.649598	0.214914	-0.010948	0.234989	0.613657	0.169582	0.330010	0.235637	0.403836	0.298453	0.649598	0.203905
H:M%	Tomography_0231	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.218000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.517489	0.226247	0.515546	0.224304	0.511661	0.223980	0.650570	0.214266	-0.013862	0.234665	0.612685	0.169906	0.329039	0.235313	0.404807	0.298130	0.648627	0.204228
H:M%	Tomography_0232	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.327500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000560	0.516517	0.225923	0.515546	0.223980	0.511661	0.223332	0.650570	0.213942	-0.014834	0.234342	0.609771	0.168611	0.326125	0.234665	0.402865	0.298130	0.647655	0.202609
H:M%	Tomography_0233	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.436500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.517489	0.225599	0.516517	0.224304	0.512632	0.223980	0.649598	0.214266	-0.013862	0.233694	0.609771	0.168611	0.326125	0.234989	0.403836	0.297806	0.648627	0.202933
H:M%	Tomography_0234	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.545500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000236	0.515546	0.225923	0.515546	0.224304	0.512632	0.223656	0.649598	0.214266	-0.012891	0.234342	0.612685	0.168935	0.326125	0.234665	0.404807	0.297806	0.648627	0.203257
H:M%	Tomography_0235	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.654500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	-0.000088	0.518460	0.225923	0.515546	0.224304	0.512632	0.223332	0.649598	0.214590	-0.013862	0.234018	0.610742	0.168935	0.327096	0.234342	0.403836	0.298130	0.647655	0.203581
H:M%	Tomography_0236	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.763500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000236	0.516517	0.226247	0.515546	0.224304	0.512632	0.223656	0.650570	0.213942	-0.015805	0.234342	0.610742	0.168935	0.327096	0.234989	0.403836	0.298130	0.648627	0.202933
H:M%	Tomography_0237	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.872500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.516517	0.225923	0.515546	0.223980	0.513603	0.223656	0.651541	0.214590	-0.012891	0.234665	0.612685	0.169582	0.329039	0.235313	0.405779	0.298453	0.649598	0.204228
H:M%	Tomography_0238	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	0.982000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000236	0.517489	0.226247	0.514575	0.224304	0.511661	0.223656	0.649598	0.214914	-0.012891	0.234342	0.612685	0.169582	0.328067	0.235313	0.404807	0.298130	0.649598	0.203905
H:M%	Tomography_0239	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	1.091000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.517489	0.225923	0.518460	0.224628	0.511661	0.223656	0.649598	0.215238	-0.011920	0.234342	0.612685	0.169906	0.327096	0.234989	0.404807	0.298777	0.650570	0.204228
H:M%	Tomography_0240	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	34.372000	-0.060000	1.200000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000884	0.516517	0.226247	0.515546	0.224628	0.512632	0.223980	0.651541	0.214914	-0.012891	0.234342	0.613657	0.169582	0.330982	0.235637	0.405779	0.298777	0.650570	0.204228
H:M%	Tomography_0241	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.000000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.517489	0.225923	0.515546	0.224628	0.512632	0.223656	0.651541	0.214914	-0.011920	0.234989	0.613657	0.169906	0.330010	0.235313	0.404807	0.298130	0.648627	0.204228
H:M%	Tomography_0242	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.109000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.018194	0.000884	0.517489	0.225923	0.517489	0.224304	0.513603	0.223980	0.650570	0.215238	-0.012891	0.234989	0.612685	0.169258	0.330982	0.235313	0.405779	0.298130	0.649598	0.204228
H:M%	Tomography_0243	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.218000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.516517	0.225923	0.515546	0.224304	0.512632	0.223980	0.650570	0.214914	-0.012891	0.234342	0.611714	0.169582	0.329039	0.235637	0.405779	0.298777	0.650570	0.204552
H:M%	Tomography_0244	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.218000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.516517	0.225599	0.516517	0.223980	0.512632	0.223656	0.651541	0.215238	-0.012891	0.234342	0.612685	0.169906	0.329039	0.235637	0.405779	0.298453	0.649598	0.204228
H:M%	Tomography_0245	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.436500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	-0.000088	0.516517	0.226247	0.514575	0.224628	0.511661	0.223656	0.648627	0.214590	-0.011920	0.234665	0.612685	0.169258	0.329039	0.235313	0.405779	0.298453	0.650570	0.204228
H:M%	Tomography_0246	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.545500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.516517	0.225599	0.515546	0.224304	0.512632	0.223656	0.649598	0.214590	-0.011920	0.234665	0.612685	0.169582	0.329039	0.235313	0.405779	0.298453	0.650570	0.204552
H:M%	Tomography_0247	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.654500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000236	0.517489	0.226247	0.516517	0.224951	0.510689	0.223656	0.651541	0.214590	-0.011920	0.234989	0.612685	0.169258	0.328067	0.234989	0.406750	0.298777	0.650570	0.204228
H:M%	Tomography_0248	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.763500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	-0.000088	0.516517	0.225923	0.514575	0.224304	0.512632	0.223980	0.653484	0.215238	-0.009977	0.234665	0.614628	0.169906	0.330010	0.235637	0.407722	0.299101	0.652512	0.204876
H:M%	Tomography_0249	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.872500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000236	0.518460	0.225923	0.514575	0.223980	0.512632	0.223980	0.652512	0.214590	-0.012891	0.235313	0.614628	0.169582	0.330010	0.235961	0.405779	0.298453	0.649598	0.203581
H:M%	Tomography_0250	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	0.982000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.517489	0.225923	0.515546	0.224628	0.512632	0.223656	0.652512	0.215238	-0.011920	0.234989	0.613657	0.169906	0.330010	0.235637	0.405779	0.298453	0.650570	0.204228
H:M%	Tomography_0251	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	1.091000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.516517	0.226247	0.515546	0.224628	0.512632	0.223656	0.651541	0.215238	-0.012891	0.234989	0.613657	0.169582	0.330982	0.236284	0.406750	0.298777	0.650570	0.204552
H:M%	Tomography_0252	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	36.181000	-0.060000	1.091000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000236	0.516517	0.225923	0.516517	0.223980	0.511661	0.223656	0.650570	0.215238	-0.010948	0.234342	0.613657	0.170230	0.330982	0.235961	0.407722	0.299425	0.653484	0.204228
H:M%	Tomography_0253	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.000000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000560	0.516517	0.225923	0.515546	0.224304	0.513603	0.223656	0.652512	0.214590	-0.011920	0.234989	0.613657	0.169906	0.328067	0.235637	0.406750	0.298777	0.651541	0.204228
H:M%	Tomography_0254	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.109000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.517489	0.225923	0.516517	0.224304	0.513603	0.223656	0.651541	0.214914	-0.011920	0.235313	0.614628	0.169906	0.330010	0.235637	0.407722	0.298777	0.651541	0.205200
H:M%	Tomography_0255	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.218000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000560	0.516517	0.225923	0.516517	0.223980	0.512632	0.223656	0.653484	0.215561	-0.013862	0.234989	0.613657	0.169906	0.330010	0.235313	0.406750	0.298453	0.650570	0.204552
H:M%	Tomography_0256	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.327500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000236	0.516517	0.225923	0.514575	0.223980	0.510689	0.223332	0.652512	0.214914	-0.011920	0.234989	0.613657	0.168935	0.328067	0.235637	0.405779	0.298453	0.648627	0.203581
H:M%	Tomography_0257	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.436500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.516517	0.225923	0.516517	0.224951	0.513603	0.223656	0.655427	0.214914	-0.011920	0.234342	0.611714	0.169258	0.328067	0.234989	0.403836	0.298130	0.649598	0.203905
H:M%	Tomography_0258	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.545500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000884	0.517489	0.225599	0.515546	0.224628	0.511661	0.223656	0.651541	0.216209	-0.010948	0.234989	0.614628	0.169906	0.329039	0.235637	0.406750	0.299101	0.650570	0.204228
H:M%	Tomography_0259	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.545500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000560	0.517489	0.226247	0.515546	0.223980	0.510689	0.223980	0.652512	0.214914	-0.009977	0.235313	0.613657	0.169582	0.329039	0.235637	0.405779	0.298777	0.650570	0.204876
H:M%	Tomography_0260	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.763500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000236	0.517489	0.225599	0.516517	0.224304	0.512632	0.223332	0.652512	0.214266	-0.011920	0.234989	0.613657	0.169258	0.329039	0.235313	0.405779	0.299101	0.651541	0.204228
H:M%	Tomography_0261	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.872500	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.015279	0.000560	0.517489	0.226247	0.515546	0.224304	0.512632	0.223656	0.654455	0.213942	-0.012891	0.234989	0.613657	0.169906	0.330010	0.235637	0.406750	0.298453	0.650570	0.204552
H:M%	Tomography_0262	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	0.982000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	-0.000088	0.516517	0.225923	0.516517	0.224628	0.512632	0.223980	0.653484	0.216209	-0.010948	0.234665	0.613657	0.169582	0.328067	0.235313	0.405779	0.298453	0.650570	0.203905
H:M%	Tomography_0263	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	1.091000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.017222	0.000884	0.516517	0.225923	0.517489	0.224304	0.513603	0.223980	0.652512	0.215561	-0.011920	0.234989	0.613657	0.169258	0.330010	0.235961	0.408693	0.298777	0.652512	0.204876
H:M%	Tomography_0264	15.0000	-49.80	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	37.990000	-0.060000	1.200000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.516517	0.225599	0.516517	0.224304	0.513603	0.223980	0.651541	0.215238	-0.012891	0.234989	0.613657	0.169582	0.329039	0.235637	0.406750	0.299101	0.651541	0.204876
H:M%	Tomography_0265	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	39.799000	-0.060000	0.000000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000560	0.516517	0.226247	0.515546	0.224304	0.513603	0.223656	0.652512	0.215561	-0.012891	0.234989	0.613657	0.170230	0.330982	0.235961	0.409664	0.299425	0.653484	0.205524
H:M%	Tomography_0266	15.0000	-49.30	0.000000	0.000000	60.030060	475.000000	0.800000	0.000000	-45.000000	-40.000000	-200.000000	55.290000	26.617500	26.617500	0.000000	2.000000	0.100000	65.000000	39.799000	-0.060000	0.109000	170.000000	0.000000	0.000000	110.000000	20.000000	40.000000	0.016251	0.000236	0.518460	0.225923	0.515546	0.224304	0.512632	0.223656	0.653484	0.215238	-0.010948	0.234989	0.612685	0.169582	0.328067	0.235637	0.406750	0.298777	0.650570	0.204552
